Session ID,Customer ID,Pages Visited,Timestamp Interaction
SESS_4769,CUST_0869,"['Category Page', 'Product Detail Page', 'Order Confirmation Page', 'Homepage', 'Checkout Page']",2023-03-26 05:22:00
SESS_4770,CUST_0590,"['Product Detail Page', 'Homepage', 'Checkout Page', 'Cart Page', 'Category Page', 'Order Confirmation Page']",2022-11-28 21:12:46
SESS_4771,CUST_0122,"['Checkout Page', 'Cart Page', 'Homepage', 'Order Confirmation Page']",2023-11-11 03:25:42
SESS_4772,CUST_0745,"['Homepage', 'Checkout Page', 'Product Detail Page', 'Category Page', 'Cart Page']",2023-10-30 11:16:54
SESS_4773,CUST_0787,"['Cart Page', 'Category Page', 'Checkout Page', 'Order Confirmation Page', 'Product Detail Page', 'Homepage']",2024-02-20 10:48:57
SESS_4774,CUST_0910,"['Order Confirmation Page', 'Product Detail Page', 'Cart Page', 'Checkout Page']",2024-07-06 01:41:02
SESS_4775,CUST_0355,"['Checkout Page', 'Cart Page', 'Homepage', 'Order Confirmation Page', 'Product Detail Page']",2023-12-30 18:20:24
SESS_4776,CUST_0224,"['Cart Page', 'Category Page', 'Order Confirmation Page', 'Checkout Page', 'Homepage']",2022-11-03 03:46:40
SESS_4777,CUST_0104,"['Product Detail Page', 'Homepage', 'Category Page', 'Order Confirmation Page', 'Cart Page', 'Checkout Page']",2024-07-01 08:11:39
SESS_4778,CUST_0965,"['Checkout Page', 'Category Page', 'Product Detail Page', 'Order Confirmation Page', 'Homepage', 'Cart Page']",2024-08-30 17:50:15
SESS_4779,CUST_0395,"['Checkout Page', 'Order Confirmation Page', 'Homepage', 'Category Page', 'Cart Page', 'Product Detail Page']",2022-10-04 20:21:42
SESS_4780,CUST_0418,"['Cart Page', 'Product Detail Page', 'Category Page', 'Checkout Page']",2024-04-10 09:13:26
SESS_4781,CUST_0349,"['Checkout Page', 'Order Confirmation Page', 'Product Detail Page', 'Homepage', 'Cart Page']",2024-10-05 11:51:41
SESS_4782,CUST_0178,"['Cart Page', 'Category Page', 'Checkout Page', 'Homepage']",2022-08-26 00:29:11
SESS_4783,CUST_0134,"['Cart Page', 'Checkout Page', 'Order Confirmation Page', 'Homepage']",2023-10-02 20:41:37
SESS_4784,CUST_0731,"['Homepage', 'Order Confirmation Page', 'Product Detail Page']",2023-04-08 05:09:13
SESS_4785,CUST_0359,"['Order Confirmation Page', 'Product Detail Page', 'Checkout Page', 'Cart Page', 'Homepage']",2022-08-20 20:09:25
SESS_4786,CUST_0253,"['Homepage', 'Product Detail Page', 'Order Confirmation Page', 'Cart Page']",2023-10-31 22:15:10
SESS_4787,CUST_0269,"['Homepage', 'Product Detail Page', 'Category Page', 'Order Confirmation Page', 'Checkout Page']",2022-08-05 11:56:58
SESS_4788,CUST_0846,"['Category Page', 'Cart Page', 'Order Confirmation Page', 'Product Detail Page']",2023-05-07 19:06:01
SESS_4789,CUST_0892,"['Category Page', 'Checkout Page', 'Homepage', 'Product Detail Page', 'Cart Page']",2022-08-27 10:32:44
SESS_4790,CUST_0680,"['Product Detail Page', 'Order Confirmation Page', 'Checkout Page']",2024-08-21 17:26:51
SESS_4791,CUST_0432,"['Order Confirmation Page', 'Category Page', 'Homepage', 'Checkout Page', 'Cart Page', 'Product Detail Page']",2024-04-14 03:02:23
SESS_4792,CUST_0976,"['Checkout Page', 'Homepage', 'Order Confirmation Page', 'Product Detail Page', 'Cart Page']",2022-10-24 14:55:02
SESS_4793,CUST_0249,"['Checkout Page', 'Cart Page', 'Category Page', 'Homepage']",2023-02-12 22:13:50
SESS_4794,CUST_0215,"['Cart Page', 'Order Confirmation Page', 'Product Detail Page', 'Homepage']",2023-07-03 14:37:23
SESS_4795,CUST_0811,"['Cart Page', 'Checkout Page', 'Homepage']",2024-02-29 18:31:43
SESS_4796,CUST_0887,"['Product Detail Page', 'Checkout Page', 'Homepage', 'Order Confirmation Page']",2024-07-13 02:54:06
SESS_4797,CUST_0527,"['Product Detail Page', 'Order Confirmation Page', 'Cart Page']",2023-09-30 21:01:18
SESS_4798,CUST_0121,"['Product Detail Page', 'Checkout Page', 'Category Page', 'Cart Page']",2024-08-25 01:04:18
SESS_4799,CUST_0833,"['Checkout Page', 'Cart Page', 'Category Page', 'Product Detail Page', 'Order Confirmation Page']",2023-05-27 10:14:46
SESS_4800,CUST_0057,"['Checkout Page', 'Order Confirmation Page', 'Category Page']",2022-11-15 23:03:02
SESS_4801,CUST_0876,"['Cart Page', 'Checkout Page', 'Category Page']",2024-07-15 03:35:22
SESS_4802,CUST_0323,"['Cart Page', 'Product Detail Page', 'Checkout Page']",2022-10-27 07:27:15
SESS_4803,CUST_0759,"['Category Page', 'Order Confirmation Page', 'Cart Page', 'Homepage']",2023-05-28 23:55:46
SESS_4804,CUST_0776,"['Checkout Page', 'Homepage', 'Order Confirmation Page', 'Category Page', 'Cart Page']",2023-04-29 10:15:54
SESS_4805,CUST_0322,"['Homepage', 'Category Page', 'Checkout Page']",2022-12-05 19:43:13
SESS_4806,CUST_0942,"['Checkout Page', 'Product Detail Page', 'Cart Page', 'Homepage', 'Category Page', 'Order Confirmation Page']",2023-03-16 04:22:22
SESS_4807,CUST_0008,"['Cart Page', 'Homepage', 'Category Page', 'Order Confirmation Page']",2023-09-09 22:28:48
SESS_4808,CUST_0814,"['Homepage', 'Product Detail Page', 'Category Page', 'Checkout Page', 'Cart Page', 'Order Confirmation Page']",2023-11-22 03:46:44
SESS_4809,CUST_0030,"['Order Confirmation Page', 'Homepage', 'Cart Page']",2024-03-30 14:57:35
SESS_4810,CUST_0591,"['Checkout Page', 'Homepage', 'Order Confirmation Page', 'Cart Page']",2024-01-25 09:08:10
SESS_4811,CUST_0800,"['Product Detail Page', 'Cart Page', 'Homepage']",2023-12-10 18:58:25
SESS_4812,CUST_0518,"['Checkout Page', 'Product Detail Page', 'Order Confirmation Page', 'Category Page', 'Homepage']",2023-07-26 20:24:06
SESS_4813,CUST_0921,"['Cart Page', 'Checkout Page', 'Order Confirmation Page', 'Category Page']",2022-09-10 08:56:00
SESS_4814,CUST_0976,"['Checkout Page', 'Product Detail Page', 'Category Page', 'Homepage']",2024-08-25 03:33:14
SESS_4815,CUST_0096,"['Checkout Page', 'Order Confirmation Page', 'Homepage', 'Product Detail Page', 'Cart Page', 'Category Page']",2022-10-21 23:24:59
SESS_4816,CUST_0626,"['Category Page', 'Homepage', 'Cart Page', 'Order Confirmation Page', 'Product Detail Page']",2023-07-29 09:09:46
SESS_4817,CUST_0422,"['Homepage', 'Category Page', 'Order Confirmation Page', 'Cart Page']",2023-01-02 16:19:25
SESS_4818,CUST_0674,"['Cart Page', 'Checkout Page', 'Homepage', 'Order Confirmation Page']",2023-01-27 03:32:41
SESS_4819,CUST_0006,"['Homepage', 'Category Page', 'Cart Page', 'Product Detail Page']",2023-02-11 23:31:51
SESS_4820,CUST_0290,"['Checkout Page', 'Category Page', 'Cart Page', 'Order Confirmation Page']",2022-11-16 09:02:08
SESS_4821,CUST_0950,"['Order Confirmation Page', 'Category Page', 'Checkout Page']",2024-02-22 12:39:32
SESS_4822,CUST_0965,"['Category Page', 'Checkout Page', 'Order Confirmation Page']",2023-06-23 01:07:00
SESS_4823,CUST_0533,"['Order Confirmation Page', 'Cart Page', 'Homepage', 'Checkout Page', 'Category Page']",2024-01-30 12:30:37
SESS_4824,CUST_0251,"['Category Page', 'Checkout Page', 'Order Confirmation Page', 'Cart Page', 'Product Detail Page', 'Homepage']",2023-05-06 22:30:13
SESS_4825,CUST_0514,"['Order Confirmation Page', 'Checkout Page', 'Homepage', 'Cart Page']",2024-09-18 01:38:06
SESS_4826,CUST_0761,"['Product Detail Page', 'Homepage', 'Category Page', 'Cart Page', 'Checkout Page', 'Order Confirmation Page']",2023-11-16 20:02:28
SESS_4827,CUST_0205,"['Homepage', 'Category Page', 'Cart Page', 'Checkout Page']",2024-04-03 18:04:33
SESS_4828,CUST_0613,"['Checkout Page', 'Product Detail Page', 'Order Confirmation Page', 'Homepage']",2023-06-03 20:43:35
SESS_4829,CUST_0236,"['Category Page', 'Checkout Page', 'Homepage', 'Order Confirmation Page', 'Product Detail Page', 'Cart Page']",2023-03-30 22:36:57
SESS_4830,CUST_0047,"['Cart Page', 'Product Detail Page', 'Homepage', 'Checkout Page', 'Category Page', 'Order Confirmation Page']",2023-12-24 16:50:32
SESS_4831,CUST_0232,"['Category Page', 'Checkout Page', 'Order Confirmation Page', 'Product Detail Page', 'Cart Page']",2023-01-18 15:48:41
SESS_4832,CUST_0853,"['Product Detail Page', 'Order Confirmation Page', 'Checkout Page']",2023-11-15 23:24:28
SESS_4833,CUST_0045,"['Order Confirmation Page', 'Product Detail Page', 'Homepage', 'Category Page']",2023-12-10 05:32:53
SESS_4834,CUST_0425,"['Category Page', 'Cart Page', 'Checkout Page', 'Order Confirmation Page', 'Homepage', 'Product Detail Page']",2023-10-16 08:44:00
SESS_4835,CUST_0597,"['Checkout Page', 'Product Detail Page', 'Order Confirmation Page', 'Category Page']",2023-02-26 09:43:22
SESS_4836,CUST_0227,"['Cart Page', 'Checkout Page', 'Category Page']",2023-07-31 03:22:04
SESS_4837,CUST_0048,"['Cart Page', 'Product Detail Page', 'Order Confirmation Page']",2022-09-15 06:08:02
SESS_4838,CUST_0869,"['Product Detail Page', 'Cart Page', 'Homepage', 'Category Page', 'Order Confirmation Page']",2024-01-09 15:59:21
SESS_4839,CUST_0728,"['Product Detail Page', 'Category Page', 'Checkout Page']",2023-01-11 01:12:33
SESS_4840,CUST_0883,"['Order Confirmation Page', 'Checkout Page', 'Category Page']",2023-11-02 05:19:47
SESS_4841,CUST_0821,"['Homepage', 'Checkout Page', 'Category Page', 'Order Confirmation Page', 'Cart Page', 'Product Detail Page']",2024-05-06 18:16:44
SESS_4842,CUST_0833,"['Cart Page', 'Homepage', 'Product Detail Page', 'Checkout Page', 'Order Confirmation Page']",2024-08-02 21:09:52
SESS_4843,CUST_0013,"['Category Page', 'Checkout Page', 'Homepage', 'Product Detail Page', 'Order Confirmation Page', 'Cart Page']",2023-07-08 08:37:35
SESS_4844,CUST_0891,"['Checkout Page', 'Homepage', 'Product Detail Page', 'Cart Page', 'Order Confirmation Page', 'Category Page']",2023-06-25 06:36:44
SESS_4845,CUST_0029,"['Order Confirmation Page', 'Product Detail Page', 'Category Page']",2024-05-22 11:47:42
SESS_4846,CUST_0777,"['Cart Page', 'Category Page', 'Order Confirmation Page', 'Product Detail Page', 'Checkout Page']",2024-04-01 16:04:10
SESS_4847,CUST_0133,"['Checkout Page', 'Cart Page', 'Homepage', 'Category Page']",2023-03-17 02:55:36
SESS_4848,CUST_0006,"['Checkout Page', 'Product Detail Page', 'Homepage']",2024-07-27 10:41:59
SESS_4849,CUST_0946,"['Category Page', 'Product Detail Page', 'Homepage', 'Order Confirmation Page', 'Checkout Page', 'Cart Page']",2024-04-26 23:08:54
SESS_4850,CUST_0760,"['Cart Page', 'Category Page', 'Checkout Page', 'Homepage', 'Product Detail Page', 'Order Confirmation Page']",2023-12-16 00:39:52
SESS_4851,CUST_0935,"['Category Page', 'Checkout Page', 'Homepage', 'Product Detail Page', 'Order Confirmation Page']",2022-08-24 10:56:11
SESS_4852,CUST_0122,"['Product Detail Page', 'Checkout Page', 'Category Page']",2023-09-26 09:02:35
SESS_4853,CUST_0828,"['Order Confirmation Page', 'Product Detail Page', 'Homepage']",2024-04-14 12:23:17
SESS_4854,CUST_0356,"['Cart Page', 'Checkout Page', 'Category Page']",2023-06-01 16:34:28
SESS_4855,CUST_0807,"['Homepage', 'Cart Page', 'Category Page', 'Product Detail Page', 'Order Confirmation Page', 'Checkout Page']",2023-01-12 15:54:00
SESS_4856,CUST_0319,"['Category Page', 'Product Detail Page', 'Cart Page', 'Order Confirmation Page']",2023-11-21 09:05:18
SESS_4857,CUST_0564,"['Order Confirmation Page', 'Checkout Page', 'Category Page', 'Homepage', 'Cart Page', 'Product Detail Page']",2023-03-07 13:35:12
SESS_4858,CUST_0827,"['Checkout Page', 'Order Confirmation Page', 'Cart Page', 'Category Page', 'Product Detail Page']",2023-09-01 20:05:23
SESS_4859,CUST_0666,"['Category Page', 'Product Detail Page', 'Checkout Page', 'Cart Page', 'Homepage', 'Order Confirmation Page']",2022-11-16 23:28:51
SESS_4860,CUST_0444,"['Homepage', 'Product Detail Page', 'Order Confirmation Page', 'Cart Page', 'Checkout Page']",2023-12-23 09:16:33
SESS_4861,CUST_0151,"['Checkout Page', 'Homepage', 'Product Detail Page', 'Category Page', 'Order Confirmation Page']",2022-09-11 07:57:05
SESS_4862,CUST_0716,"['Checkout Page', 'Category Page', 'Product Detail Page']",2023-07-31 03:52:34
SESS_4863,CUST_0025,"['Homepage', 'Category Page', 'Order Confirmation Page']",2023-04-04 08:58:23
SESS_4864,CUST_0066,"['Category Page', 'Product Detail Page', 'Cart Page', 'Checkout Page', 'Homepage', 'Order Confirmation Page']",2023-03-07 17:07:19
SESS_4865,CUST_0870,"['Checkout Page', 'Category Page', 'Homepage', 'Cart Page', 'Product Detail Page']",2024-06-19 08:57:02
SESS_4866,CUST_0647,"['Product Detail Page', 'Category Page', 'Order Confirmation Page', 'Cart Page', 'Checkout Page']",2023-08-17 07:59:17
SESS_4867,CUST_0053,"['Homepage', 'Cart Page', 'Order Confirmation Page', 'Checkout Page', 'Category Page']",2024-06-02 19:04:44
SESS_4868,CUST_0774,"['Product Detail Page', 'Category Page', 'Cart Page', 'Homepage']",2023-04-17 14:10:36
SESS_4869,CUST_0521,"['Product Detail Page', 'Order Confirmation Page', 'Category Page']",2024-07-06 23:10:44
SESS_4870,CUST_0153,"['Homepage', 'Category Page', 'Cart Page', 'Checkout Page', 'Order Confirmation Page', 'Product Detail Page']",2023-08-02 09:49:36
SESS_4871,CUST_0446,"['Category Page', 'Product Detail Page', 'Order Confirmation Page', 'Homepage']",2023-10-03 15:37:11
SESS_4872,CUST_0834,"['Homepage', 'Category Page', 'Cart Page']",2022-12-05 02:15:55
SESS_4873,CUST_0456,"['Checkout Page', 'Product Detail Page', 'Homepage', 'Cart Page', 'Category Page']",2022-12-31 03:17:06
SESS_4874,CUST_0485,"['Category Page', 'Checkout Page', 'Order Confirmation Page', 'Homepage', 'Product Detail Page', 'Cart Page']",2023-10-17 11:40:29
SESS_4875,CUST_0448,"['Order Confirmation Page', 'Category Page', 'Checkout Page', 'Homepage']",2023-05-20 19:13:53
SESS_4876,CUST_0450,"['Homepage', 'Order Confirmation Page', 'Product Detail Page', 'Category Page', 'Checkout Page', 'Cart Page']",2024-01-11 23:11:28
SESS_4877,CUST_0280,"['Homepage', 'Category Page', 'Order Confirmation Page', 'Cart Page']",2022-09-08 12:28:31
SESS_4878,CUST_0185,"['Product Detail Page', 'Order Confirmation Page', 'Homepage', 'Checkout Page', 'Category Page']",2023-03-18 05:14:09
SESS_4879,CUST_0672,"['Cart Page', 'Order Confirmation Page', 'Homepage']",2023-05-14 11:47:31
SESS_4880,CUST_0211,"['Homepage', 'Category Page', 'Order Confirmation Page', 'Product Detail Page', 'Checkout Page', 'Cart Page']",2023-04-05 06:06:08
SESS_4881,CUST_0335,"['Category Page', 'Product Detail Page', 'Order Confirmation Page']",2024-02-05 11:25:14
SESS_4882,CUST_0050,"['Product Detail Page', 'Checkout Page', 'Order Confirmation Page']",2024-08-25 03:47:35
SESS_4883,CUST_0797,"['Homepage', 'Category Page', 'Cart Page', 'Order Confirmation Page', 'Product Detail Page', 'Checkout Page']",2024-07-17 15:19:13
SESS_4884,CUST_0491,"['Order Confirmation Page', 'Product Detail Page', 'Checkout Page', 'Cart Page', 'Homepage']",2023-08-10 18:29:49
SESS_4885,CUST_0057,"['Homepage', 'Product Detail Page', 'Category Page', 'Order Confirmation Page']",2023-08-09 12:39:16
SESS_4886,CUST_0452,"['Category Page', 'Product Detail Page', 'Order Confirmation Page']",2024-03-23 05:46:32
SESS_4887,CUST_0753,"['Product Detail Page', 'Cart Page', 'Category Page', 'Order Confirmation Page']",2022-10-05 18:27:35
SESS_4888,CUST_0060,"['Order Confirmation Page', 'Homepage', 'Cart Page', 'Product Detail Page', 'Checkout Page', 'Category Page']",2022-11-11 20:44:10
SESS_4889,CUST_0879,"['Product Detail Page', 'Homepage', 'Category Page', 'Checkout Page', 'Order Confirmation Page', 'Cart Page']",2023-04-27 23:46:48
SESS_4890,CUST_0622,"['Order Confirmation Page', 'Cart Page', 'Product Detail Page', 'Checkout Page', 'Category Page']",2024-05-06 00:09:07
SESS_4891,CUST_0859,"['Order Confirmation Page', 'Product Detail Page', 'Cart Page', 'Homepage', 'Category Page', 'Checkout Page']",2023-08-18 01:12:58
SESS_4892,CUST_0991,"['Order Confirmation Page', 'Homepage', 'Checkout Page', 'Cart Page', 'Category Page']",2023-02-01 06:13:26
SESS_4893,CUST_0354,"['Cart Page', 'Product Detail Page', 'Checkout Page', 'Category Page']",2023-03-19 20:07:00
SESS_4894,CUST_0910,"['Homepage', 'Checkout Page', 'Order Confirmation Page', 'Cart Page', 'Category Page', 'Product Detail Page']",2024-02-17 12:34:12
SESS_4895,CUST_0919,"['Homepage', 'Category Page', 'Order Confirmation Page', 'Checkout Page']",2024-04-20 16:31:30
SESS_4896,CUST_0823,"['Category Page', 'Product Detail Page', 'Cart Page', 'Checkout Page', 'Homepage']",2023-02-04 14:46:48
SESS_4897,CUST_0788,"['Checkout Page', 'Product Detail Page', 'Cart Page', 'Order Confirmation Page', 'Category Page']",2023-05-12 11:30:03
SESS_4898,CUST_0210,"['Homepage', 'Product Detail Page', 'Category Page', 'Cart Page', 'Order Confirmation Page']",2023-10-03 04:46:43
SESS_4899,CUST_0231,"['Checkout Page', 'Homepage', 'Cart Page']",2023-09-18 09:09:33
SESS_4900,CUST_0165,"['Product Detail Page', 'Homepage', 'Category Page', 'Cart Page', 'Checkout Page', 'Order Confirmation Page']",2022-10-25 23:35:57
SESS_4901,CUST_0760,"['Product Detail Page', 'Order Confirmation Page', 'Checkout Page', 'Cart Page']",2023-12-04 05:19:48
SESS_4902,CUST_0330,"['Homepage', 'Checkout Page', 'Product Detail Page', 'Cart Page', 'Order Confirmation Page']",2022-09-10 09:50:48
SESS_4903,CUST_0420,"['Product Detail Page', 'Homepage', 'Checkout Page', 'Cart Page', 'Order Confirmation Page']",2022-09-02 00:15:12
SESS_4904,CUST_0668,"['Order Confirmation Page', 'Checkout Page', 'Product Detail Page', 'Homepage', 'Cart Page']",2023-07-04 07:34:15
SESS_4905,CUST_0202,"['Cart Page', 'Order Confirmation Page', 'Checkout Page']",2022-08-22 02:45:11
SESS_4906,CUST_0911,"['Checkout Page', 'Category Page', 'Homepage', 'Order Confirmation Page']",2022-08-10 14:52:16
SESS_4907,CUST_0018,"['Product Detail Page', 'Checkout Page', 'Homepage', 'Category Page']",2024-02-29 06:53:46
SESS_4908,CUST_0680,"['Cart Page', 'Homepage', 'Product Detail Page', 'Category Page', 'Checkout Page']",2023-01-30 22:28:24
SESS_4909,CUST_0463,"['Order Confirmation Page', 'Cart Page', 'Category Page', 'Product Detail Page', 'Homepage', 'Checkout Page']",2024-09-10 02:55:17
SESS_4910,CUST_0998,"['Cart Page', 'Homepage', 'Order Confirmation Page', 'Category Page', 'Checkout Page']",2023-11-28 12:57:46
SESS_4911,CUST_0129,"['Order Confirmation Page', 'Product Detail Page', 'Category Page', 'Checkout Page', 'Cart Page']",2023-07-13 23:57:59
SESS_4912,CUST_0659,"['Order Confirmation Page', 'Product Detail Page', 'Cart Page', 'Checkout Page']",2024-04-02 11:15:36
SESS_4913,CUST_0269,"['Cart Page', 'Order Confirmation Page', 'Checkout Page', 'Product Detail Page', 'Category Page']",2024-04-03 14:40:09
SESS_4914,CUST_0182,"['Checkout Page', 'Category Page', 'Product Detail Page', 'Homepage', 'Cart Page', 'Order Confirmation Page']",2023-04-28 23:17:45
SESS_4915,CUST_0781,"['Checkout Page', 'Category Page', 'Homepage', 'Product Detail Page', 'Cart Page']",2023-01-16 02:41:21
SESS_4916,CUST_0259,"['Product Detail Page', 'Homepage', 'Category Page']",2023-05-07 03:52:47
SESS_4917,CUST_0565,"['Order Confirmation Page', 'Cart Page', 'Checkout Page']",2022-10-25 03:15:19
SESS_4918,CUST_0895,"['Category Page', 'Product Detail Page', 'Cart Page', 'Homepage']",2024-06-18 01:00:10
SESS_4919,CUST_0484,"['Homepage', 'Checkout Page', 'Product Detail Page', 'Cart Page', 'Category Page']",2024-02-12 21:25:47
SESS_4920,CUST_0381,"['Checkout Page', 'Homepage', 'Cart Page']",2023-03-26 13:32:31
SESS_4921,CUST_0931,"['Homepage', 'Product Detail Page', 'Category Page', 'Order Confirmation Page', 'Checkout Page', 'Cart Page']",2024-09-02 03:33:43
SESS_4922,CUST_0345,"['Product Detail Page', 'Order Confirmation Page', 'Cart Page']",2024-03-12 21:44:08
SESS_4923,CUST_0698,"['Product Detail Page', 'Checkout Page', 'Cart Page', 'Order Confirmation Page']",2022-09-02 20:51:13
